_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,crowd_ans,gt,gt_conf,in_out_radio_gold,pic_url,question_n,v1,v10,v2,v3,v4,v5,v6,v7,v8,v9
2169189341,2/22/2019 16:08:49,false,4550365205,,2/22/2019 16:06:09,false,elite,1.0,44047633,VEN,07,Valencia,190.199.222.47,Ivory coast,Ireland,Ivory coast,,https://i.imgur.com/jk9WUp0.jpg,7,Ivory coast,Morocco,Uganda,Zaire,American samoa,Honduras,Belarus,Kuwait,Luxembourg,Ireland
2169189341,2/22/2019 16:10:58,false,4550375539,,2/22/2019 16:07:19,false,elite,1.0,44362881,VEN,25,Caracas,186.167.244.195,Ireland,Ireland,Ivory coast,,https://i.imgur.com/jk9WUp0.jpg,7,Ivory coast,Morocco,Uganda,Zaire,American samoa,Honduras,Belarus,Kuwait,Luxembourg,Ireland
2169189341,2/22/2019 16:31:09,false,4550451218,,2/22/2019 16:26:08,false,clixsense,1.0,44916295,RUS,"","",90.154.4.56,Ivory coast,Ireland,Ivory coast,,https://i.imgur.com/jk9WUp0.jpg,7,Ivory coast,Morocco,Uganda,Zaire,American samoa,Honduras,Belarus,Kuwait,Luxembourg,Ireland
2169189341,2/22/2019 16:45:01,false,4550500646,,2/22/2019 16:35:56,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,Ireland,Ireland,Ivory coast,,https://i.imgur.com/jk9WUp0.jpg,7,Ivory coast,Morocco,Uganda,Zaire,American samoa,Honduras,Belarus,Kuwait,Luxembourg,Ireland
2169189341,2/22/2019 17:44:56,false,4550804792,,2/22/2019 17:43:00,false,elite,1.0,34320317,SRB,00,Leskovac,178.149.147.43,Ireland,Ireland,Ivory coast,,https://i.imgur.com/jk9WUp0.jpg,7,Ivory coast,Morocco,Uganda,Zaire,American samoa,Honduras,Belarus,Kuwait,Luxembourg,Ireland
2169189342,2/22/2019 15:37:51,false,4550212256,,2/22/2019 15:35:24,false,neodev,1.0,29042907,ROU,14,Constanta,5.14.156.17,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:03:12,false,4550341274,,2/22/2019 15:35:20,false,elite,1.0,45073607,VEN,"","",190.199.141.75,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:07:28,false,4550359788,,2/22/2019 16:05:16,false,elite,1.0,39632157,VEN,25,Caracas,200.93.125.63,Sierra leone,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:08:29,false,4550363845,,2/22/2019 16:07:13,false,elite,1.0,44348290,SRB,"","",178.220.177.154,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:08:49,false,4550365198,,2/22/2019 16:06:09,false,elite,1.0,44047633,VEN,07,Valencia,190.199.222.47,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:10:58,false,4550375526,,2/22/2019 16:07:19,false,elite,1.0,44362881,VEN,25,Caracas,186.167.244.195,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:21:03,false,4550419726,,2/22/2019 16:05:16,false,clixsense,1,38064537,SRB,00,Belgrade,78.30.140.246,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:31:09,false,4550451227,,2/22/2019 16:26:08,false,clixsense,1.0,44916295,RUS,"","",90.154.4.56,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 16:45:01,false,4550500657,,2/22/2019 16:35:56,false,clixsense,1.0,43726491,UKR,09,Khmelnitskiy,94.230.197.94,Moldova,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189342,2/22/2019 17:44:56,false,4550804802,,2/22/2019 17:43:00,false,elite,1.0,34320317,SRB,00,Leskovac,178.149.147.43,Romania,Moldova,Romania,,https://i.imgur.com/r5R7ipF.jpg,8,Sierra leone,Palau,Germany,New caledonia,Falkland islands (malvinas),Romania,Marshall islands,Moldova,United kingdom,Australia
2169189343,2/22/2019 15:37:51,false,4550212240,,2/22/2019 15:35:24,false,neodev,1.0,29042907,ROU,14,Constanta,5.14.156.17,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:03:12,false,4550341283,,2/22/2019 15:35:20,false,elite,1.0,45073607,VEN,"","",190.199.141.75,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:07:28,false,4550359781,,2/22/2019 16:05:16,false,elite,1.0,39632157,VEN,25,Caracas,200.93.125.63,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
2169189343,2/22/2019 16:08:29,false,4550363874,,2/22/2019 16:07:13,false,elite,1.0,44348290,SRB,"","",178.220.177.154,New zealand,New zealand,Australia,,https://i.imgur.com/s7xtjSY.jpg,9,New zealand,Mexico,Fiji,Cyprus,Australia,Saint lucia,Syrian arab republic,Christmas island,Grenada,Lithuania
