question_ID,worker_ID,answer
0,13,Al Pacino
0,20,Al Pacino
0,11,Al Pacino
0,12,Al Pacino
0,16,Al Pacino
0,10,Al Pacino
0,5,Al Pacino
1,8,Alan Rickman
1,12,Alan Rickman
1,16,Chuck Norris
1,13,Alan Rickman
1,21,Alan Rickman
2,3,Jessica Alba
2,8,Jessica Alba
2,14,Jessica Alba
2,21,Jessica Alba
2,20,Jessica Alba
3,20,Nicolas Cage
3,8,Michael McDonald
3,13,Nicolas Cage
4,20,Robbie Amell
4,8,Alan Cumming
4,21,Alan Cumming
4,12,Alan Cumming
4,7,Alan Cumming
5,20,Gwen Stefani
5,21,Gwen Stefani
5,13,Jessica Simpson
5,12,Gwen Stefani
5,16,Gwen Stefani
5,2,Gwen Stefani
6,14,Jason Biggs
6,16,Jason Biggs
6,20,Adam Sandler
6,15,Jason Biggs
7,12,Sandra Bullock
7,13,Sandra Bullock
7,20,Sandra Bullock
7,16,Sandra Bullock
7,14,Sandra Bullock
7,4,Sandra Bullock
8,15,Tim Allen
8,8,Tim Allen
8,21,Tim Allen
8,13,Chuck Norris
8,20,Chris Martin
9,12,Javier Bardem
9,15,Javier Bardem
9,21,Javier Bardem
9,13,Javier Bardem
9,8,Javier Bardem
9,10,Javier Bardem
9,6,Javier Bardem
10,20,Ginnifer Goodwin
10,21,Jennifer Morrison
10,12,Katie Holmes
10,13,Kirsten Dunst
11,21,Krysten Ritter
11,16,Krysten Ritter
11,12,Anne Hathaway
11,13,Anne Hathaway
11,20,Anne Hathaway
12,15,Bob Saget
12,12,Bob Saget
12,14,Bob Saget
12,8,Bob Saget
12,21,Bob Saget
12,17,Bob Saget
13,12,Isla Fisher
13,15,Isla Fisher
13,21,Isla Fisher
13,8,Isla Fisher
13,0,Isabelle Carre
14,20,Kenny G
14,8,Kenny G
14,13,Weird Al. Hair
14,19,Kenny G
15,13,Morgan Freeman
15,16,Samuel L Jackson
15,15,Kofi Anan
15,11,Kofi Anan
15,8,Kofi Anan
16,20,Zach Braff
