votes_per_item,method,accuracy_conf,accuracy_conf_std,accuracy_prob_conf,accuracy_prob_conf_std,precision_conf,precision_std,recall_conf,recall_conf_std,accuracy,accuracy_std,accuracy_prob,accuracy_prob_std,ds_accuracy_conf,ds_accuracy_conf_std,ds_precision_conf,ds_precision_std,ds_recall_conf,ds_recall_conf_std,votes_per_worker_mean,votes_per_worker_std
5,avlog,,,,,,,,,0.897094516482,0.0576895426233,,,,,,,,,4.7619047619,3.39894608182
5,mcmc,,,,,,,,,0.895227707025,0.0581480395054,0.886771269071,0.0541142320584,,,,,,,4.7619047619,3.39894608182
5,inv,,,,,,,,,0.861505546249,0.0661659568496,,,,,,,,,4.7619047619,3.39894608182
5,mv_f,,,,,,,,,0.887997566511,0.0634238542047,0.810241496807,0.0423788760419,,,,,,,4.7619047619,3.39894608182
5,mcmc_conf,,,,,,,,,0.903532033483,0.0529148121806,0.904983129318,0.0512226357813,,,,,,,4.7619047619,3.39894608182
5,truth_finder_f,,,,,,,,,0.903268170985,0.0592841340066,0.903395723576,0.0593279498742,,,,,,,4.7619047619,3.39894608182
5,D&S_f,,,,,,,,,0.602238991494,0.0938366456573,0.569738516696,0.0903069531509,,,,,,,4.7619047619,3.39894608182
5,sums,,,,,,,,,0.886127765139,0.0690513944549,,,,,,,,,4.7619047619,3.39894608182
5,D&S,,,,,,,,,0.341437031378,0.0772450836542,0.296590706267,0.059687277776,0.93104,0.0111945701123,0.0470392072949,0.0392874188379,0.217384184443,0.198611191739,4.7619047619,3.39894608182
5,inv_f,,,,,,,,,0.890917356391,0.0608470774122,,,,,,,,,4.7619047619,3.39894608182
5,avlog_f,,,,,,,,,0.911483073756,0.0572228156686,,,,,,,,,4.7619047619,3.39894608182
5,mv,,,,,,,,,0.888797566511,0.0630646428338,0.703028360014,0.0296579963775,,,,,,,4.7619047619,3.39894608182
5,sums_f,,,,,,,,,0.91541338113,0.0626452597817,,,,,,,,,4.7619047619,3.39894608182
5,pinv,,,,,,,,,0.851590239242,0.0739384134004,,,,,,,,,4.7619047619,3.39894608182
5,pinv_f,,,,,,,,,0.883298020333,0.0580373407045,,,,,,,,,4.7619047619,3.39894608182
5,mcmc_f,,,,,,,,,0.904983129318,0.0512226357813,0.903532033483,0.0529148121806,,,,,,,4.7619047619,3.39894608182
5,truth_finder,,,,,,,,,0.893627023214,0.0563725752405,0.893700698245,0.0562030312334,,,,,,,4.7619047619,3.39894608182
All,avlog,,,,,,,,,0.977777777778,2.22044604925e-16,,,,,,,,,15.8770491803,12.0854728326
All,mcmc,,,,,,,,,0.977777777778,0.0099380799,0.978444444444,0.00774915367741,,,,,,,15.8770491803,12.0854728326
All,inv,,,,,,,,,0.936,0.00722136747079,,,,,,,,,15.8770491803,12.0854728326
All,mv_f,,,,,,,,,0.977777777778,2.22044604925e-16,0.938533131676,0.00506628441294,,,,,,,15.8770491803,12.0854728326
All,mcmc_conf,,,,,,,,,0.981444444444,0.00798223335807,0.981777777778,0.00853749898324,,,,,,,15.8770491803,12.0854728326
All,truth_finder_f,,,,,,,,,0.977777777778,2.22044604925e-16,0.977950649323,0.000339248871716,,,,,,,15.8770491803,12.0854728326
All,D&S_f,,,,,,,,,0.985333333333,0.012260545977,0.959603734889,0.0104439489241,,,,,,,15.8770491803,12.0854728326
All,sums,,,,,,,,,1.0,0.0,,,,,,,,,15.8770491803,12.0854728326
All,D&S,,,,,,,,,0.977777777778,2.22044604925e-16,0.924420893169,1.11022302463e-16,0.957666494579,1.11022302463e-16,0.305084745763,0.0,1.0,0.0,15.8770491803,12.0854728326
All,inv_f,,,,,,,,,0.974666666667,0.00771082292129,,,,,,,,,15.8770491803,12.0854728326
All,avlog_f,,,,,,,,,0.977777777778,2.22044604925e-16,,,,,,,,,15.8770491803,12.0854728326
All,mv,,,,,,,,,0.977777777778,2.22044604925e-16,0.842681240137,0.0,,,,,,,15.8770491803,12.0854728326
All,sums_f,,,,,,,,,1.0,0.0,,,,,,,,,15.8770491803,12.0854728326
All,pinv,,,,,,,,,0.934666666667,0.00527748537202,,,,,,,,,15.8770491803,12.0854728326
All,pinv_f,,,,,,,,,0.975111111111,0.00722136747079,,,,,,,,,15.8770491803,12.0854728326
All,mcmc_f,,,,,,,,,0.981777777778,0.00853749898324,0.981444444444,0.00798223335807,,,,,,,15.8770491803,12.0854728326
All,truth_finder,,,,,,,,,0.977777777778,2.22044604925e-16,0.977784281621,7.94923364268e-06,,,,,,,15.8770491803,12.0854728326
