votes_per_item,method,accuracy_conf,accuracy_conf_std,accuracy_prob_conf,accuracy_prob_conf_std,precision_conf,precision_std,recall_conf,recall_conf_std,accuracy,accuracy_std,accuracy_prob,accuracy_prob_std,ds_accuracy_conf,ds_accuracy_conf_std,ds_precision_conf,ds_precision_std,ds_recall_conf,ds_recall_conf_std,votes_per_worker_mean,votes_per_worker_std
5,avlog,,,,,,,,,0.893780944717,0.0510108926349,,,,,,,,,4.54545454545,3.35379395376
5,mcmc,,,,,,,,,0.897265466071,0.0557435899133,0.885015100157,0.0493166613334,,,,,,,4.54545454545,3.35379395376
5,inv,,,,,,,,,0.846165013001,0.0613756946087,,,,,,,,,4.54545454545,3.35379395376
5,mv_f,,,,,,,,,0.878756639593,0.0527413720612,0.850406013975,0.0423534453186,,,,,,,4.54545454545,3.35379395376
5,mcmc_conf,,,,,,,,,0.898589258907,0.0487071489183,0.894409562155,0.0505110143334,,,,,,,4.54545454545,3.35379395376
5,truth_finder_f,,,,,,,,,0.894553427829,0.0511782090845,0.894576790449,0.051275924731,,,,,,,4.54545454545,3.35379395376
5,D&S_f,,,,,,,,,0.747725054644,0.0810570532831,0.717858824168,0.081429472203,,,,,,,4.54545454545,3.35379395376
5,sums,,,,,,,,,0.887531746573,0.0564404535806,,,,,,,,,4.54545454545,3.35379395376
5,D&S,,,,,,,,,0.337997550051,0.0829731429568,0.290505213558,0.0686622567603,0.93064,0.00945253405178,0.0343022463843,0.0275065402519,0.171904761905,0.104615698843,4.54545454545,3.35379395376
5,inv_f,,,,,,,,,0.891663919591,0.0538588416586,,,,,,,,,4.54545454545,3.35379395376
5,avlog_f,,,,,,,,,0.900668269309,0.0475375546181,,,,,,,,,4.54545454545,3.35379395376
5,mv,,,,,,,,,0.881895101131,0.0515378622219,0.700427858628,0.022418986682,,,,,,,4.54545454545,3.35379395376
5,sums_f,,,,,,,,,0.909298576683,0.0464938434099,,,,,,,,,4.54545454545,3.35379395376
5,pinv,,,,,,,,,0.827705557037,0.0734172204297,,,,,,,,,4.54545454545,3.35379395376
5,pinv_f,,,,,,,,,0.881332001912,0.0600884393444,,,,,,,,,4.54545454545,3.35379395376
5,mcmc_f,,,,,,,,,0.894409562155,0.0505110143334,0.898589258907,0.0487071489183,,,,,,,4.54545454545,3.35379395376
5,truth_finder,,,,,,,,,0.893042354522,0.0524223085396,0.893161866224,0.052282409436,,,,,,,4.54545454545,3.35379395376
All,avlog,,,,,,,,,0.977777777778,2.22044604925e-16,,,,,,,,,15.8770491803,12.0854728326
All,mcmc,,,,,,,,,0.979555555556,0.00870929686323,0.979222222222,0.00726992791242,,,,,,,15.8770491803,12.0854728326
All,inv,,,,,,,,,0.935111111111,0.00602873776278,,,,,,,,,15.8770491803,12.0854728326
All,mv_f,,,,,,,,,0.977777777778,2.22044604925e-16,0.953901557743,0.00373473239281,,,,,,,15.8770491803,12.0854728326
All,mcmc_conf,,,,,,,,,0.979333333333,0.00497400650791,0.979111111111,0.00527748537202,,,,,,,15.8770491803,12.0854728326
All,truth_finder_f,,,,,,,,,0.977777777778,2.22044604925e-16,0.9781242025,0.00057427557324,,,,,,,15.8770491803,12.0854728326
All,D&S_f,,,,,,,,,0.987111111111,0.010967966826,0.96543966851,0.00935509653496,,,,,,,15.8770491803,12.0854728326
All,sums,,,,,,,,,1.0,0.0,,,,,,,,,15.8770491803,12.0854728326
All,D&S,,,,,,,,,0.977777777778,2.22044604925e-16,0.924420893169,1.11022302463e-16,0.957666494579,1.11022302463e-16,0.305084745763,0.0,1.0,0.0,15.8770491803,12.0854728326
All,inv_f,,,,,,,,,0.977333333333,0.00311111111111,,,,,,,,,15.8770491803,12.0854728326
All,avlog_f,,,,,,,,,0.977777777778,2.22044604925e-16,,,,,,,,,15.8770491803,12.0854728326
All,mv,,,,,,,,,0.977777777778,2.22044604925e-16,0.842681240137,0.0,,,,,,,15.8770491803,12.0854728326
All,sums_f,,,,,,,,,1.0,0.0,,,,,,,,,15.8770491803,12.0854728326
All,pinv,,,,,,,,,0.933333333333,1.11022302463e-16,,,,,,,,,15.8770491803,12.0854728326
All,pinv_f,,,,,,,,,0.977333333333,0.00311111111111,,,,,,,,,15.8770491803,12.0854728326
All,mcmc_f,,,,,,,,,0.979111111111,0.00527748537202,0.979333333333,0.00497400650791,,,,,,,15.8770491803,12.0854728326
All,truth_finder,,,,,,,,,0.977777777778,2.22044604925e-16,0.97778258999,7.30431375589e-06,,,,,,,15.8770491803,12.0854728326
