votes_per_item,method,accuracy_conf,accuracy_conf_std,accuracy_prob_conf,accuracy_prob_conf_std,precision_conf,precision_std,recall_conf,recall_conf_std,accuracy,accuracy_std,accuracy_prob,accuracy_prob_std,ds_accuracy_conf,ds_accuracy_conf_std,ds_precision_conf,ds_precision_std,ds_recall_conf,ds_recall_conf_std,votes_per_worker_mean,votes_per_worker_std
5,avlog,,,,,,,,,0.773760404079,0.0630621553757,,,,,,,,,2.63157894737,1.8125447745
5,mcmc,,,,,,,,,0.775044451729,0.0548201632054,0.767840484994,0.0516079276995,,,,,,,2.63157894737,1.8125447745
5,inv,,,,,,,,,0.752538690579,0.0681190042538,,,,,,,,,2.63157894737,1.8125447745
5,mv_f,,,,,,,,,0.785533286697,0.0562074793325,0.725299581475,0.053779696812,,,,,,,2.63157894737,1.8125447745
5,mcmc_conf,,,,,,,,,0.784668972121,0.0568299197696,0.784672789272,0.0581445854936,,,,,,,2.63157894737,1.8125447745
5,truth_finder_f,,,,,,,,,0.784283286697,0.05697851744,0.784668563246,0.0570299397139,,,,,,,2.63157894737,1.8125447745
5,D&S_f,,,,,,,,,0.696409371641,0.0740445600253,0.701388406294,0.0700661945481,,,,,,,2.63157894737,1.8125447745
5,sums,,,,,,,,,0.768001747861,0.0636857395322,,,,,,,,,2.63157894737,1.8125447745
5,D&S,,,,,,,,,0.501636448113,0.0562648845022,0.522018200483,0.0477007775145,0.905951489807,0.00892632116292,0.0200530931365,0.0385725751796,0.176166666667,0.351487948268,2.63157894737,1.8125447745
5,inv_f,,,,,,,,,0.786180408945,0.0599732112627,,,,,,,,,2.63157894737,1.8125447745
5,avlog_f,,,,,,,,,0.784936177163,0.0563021923657,,,,,,,,,2.63157894737,1.8125447745
5,mv,,,,,,,,,0.786274027438,0.0538547009367,0.627394034786,0.024794918992,,,,,,,2.63157894737,1.8125447745
5,sums_f,,,,,,,,,0.784991122218,0.0564942909501,,,,,,,,,2.63157894737,1.8125447745
5,pinv,,,,,,,,,0.75594434778,0.075560558634,,,,,,,,,2.63157894737,1.8125447745
5,pinv_f,,,,,,,,,0.786036302359,0.0597690505076,,,,,,,,,2.63157894737,1.8125447745
5,mcmc_f,,,,,,,,,0.784672789272,0.0581445854936,0.784668972121,0.0568299197696,,,,,,,2.63157894737,1.8125447745
5,truth_finder,,,,,,,,,0.765811081129,0.0727360717555,0.76611510989,0.0727253074618,,,,,,,2.63157894737,1.8125447745
All,avlog,,,,,,,,,0.891304347826,0.0,,,,,,,,,7.27272727273,4.82212531587
All,mcmc,,,,,,,,,0.890434782609,0.0096830684571,0.888804347826,0.0105501995609,,,,,,,7.27272727273,4.82212531587
All,inv,,,,,,,,,0.866956521739,0.0202255710428,,,,,,,,,7.27272727273,4.82212531587
All,mv_f,,,,,,,,,0.89,0.00674964117229,0.851421200195,0.0082659266408,,,,,,,7.27272727273,4.82212531587
All,mcmc_conf,,,,,,,,,0.890108695652,0.00681323214966,0.89,0.00674964117229,,,,,,,7.27272727273,4.82212531587
All,truth_finder_f,,,,,,,,,0.89,0.00674964117229,0.890004249256,0.00675046806694,,,,,,,7.27272727273,4.82212531587
All,D&S_f,,,,,,,,,0.836956521739,0.0320237388319,0.836514022246,0.0286768094963,,,,,,,7.27272727273,4.82212531587
All,sums,,,,,,,,,0.913043478261,1.11022302463e-16,,,,,,,,,7.27272727273,4.82212531587
All,D&S,,,,,,,,,0.739130434783,0.0,0.724438168638,0.0,0.927763819095,1.11022302463e-16,0.0725806451613,0.0,1.0,0.0,7.27272727273,4.82212531587
All,inv_f,,,,,,,,,0.89,0.00674964117229,,,,,,,,,7.27272727273,4.82212531587
All,avlog_f,,,,,,,,,0.89,0.00674964117229,,,,,,,,,7.27272727273,4.82212531587
All,mv,,,,,,,,,0.891304347826,0.0,0.733695652174,1.11022302463e-16,,,,,,,7.27272727273,4.82212531587
All,sums_f,,,,,,,,,0.89,0.00674964117229,,,,,,,,,7.27272727273,4.82212531587
All,pinv,,,,,,,,,0.861739130435,0.0259998545873,,,,,,,,,7.27272727273,4.82212531587
All,pinv_f,,,,,,,,,0.89,0.00674964117229,,,,,,,,,7.27272727273,4.82212531587
All,mcmc_f,,,,,,,,,0.89,0.00674964117229,0.890108695652,0.00681323214966,,,,,,,7.27272727273,4.82212531587
All,truth_finder,,,,,,,,,0.890869565217,0.0126685237255,0.890794368748,0.0124703844883,,,,,,,7.27272727273,4.82212531587
