votes_per_item,method,accuracy_conf,accuracy_conf_std,accuracy_prob_conf,accuracy_prob_conf_std,precision_conf,precision_std,recall_conf,recall_conf_std,accuracy,accuracy_std,accuracy_prob,accuracy_prob_std,ds_accuracy_conf,ds_accuracy_conf_std,ds_precision_conf,ds_precision_std,ds_recall_conf,ds_recall_conf_std,votes_per_worker_mean,votes_per_worker_std
5,avlog,,,,,,,,,0.645106962801,0.0540511690631,,,,,,,,,3.04,2.06455806409
5,mcmc,,,,,,,,,0.665782812825,0.0459821162112,0.646485351387,0.0406785571841,,,,,,,3.04,2.06455806409
5,inv,,,,,,,,,0.647561336439,0.0515869284057,,,,,,,,,3.04,2.06455806409
5,mv_f,,,,,,,,,0.678945388779,0.0464487404389,0.626767841586,0.0384625461381,,,,,,,3.04,2.06455806409
5,mcmc_conf,,,,,,,,,0.671744336142,0.043842595588,0.675388938762,0.0460363027857,,,,,,,3.04,2.06455806409
5,truth_finder_f,,,,,,,,,0.672755193203,0.0499210186611,0.672655037715,0.0499002970868,,,,,,,3.04,2.06455806409
5,D&S_f,,,,,,,,,0.607636559428,0.0547131638826,0.620097957976,0.0518085951431,,,,,,,3.04,2.06455806409
5,sums,,,,,,,,,0.642952813805,0.0558449321479,,,,,,,,,3.04,2.06455806409
5,D&S,,,,,,,,,0.469187501595,0.049805615189,0.4744781277,0.0457383881863,0.800182155352,0.0148661832251,0.0396087357444,0.0368102598012,0.63977045177,0.449689380334,3.04,2.06455806409
5,inv_f,,,,,,,,,0.677588875809,0.0516116347303,,,,,,,,,3.04,2.06455806409
5,avlog_f,,,,,,,,,0.663619099117,0.0497446804406,,,,,,,,,3.04,2.06455806409
5,mv,,,,,,,,,0.681953279954,0.0427262891072,0.557700209282,0.0213618632133,,,,,,,3.04,2.06455806409
5,sums_f,,,,,,,,,0.669978016179,0.0512701292807,,,,,,,,,3.04,2.06455806409
5,pinv,,,,,,,,,0.648226808524,0.0587285522126,,,,,,,,,3.04,2.06455806409
5,pinv_f,,,,,,,,,0.679120890561,0.0494035300187,,,,,,,,,3.04,2.06455806409
5,mcmc_f,,,,,,,,,0.675388938762,0.0460363027857,0.671744336142,0.043842595588,,,,,,,3.04,2.06455806409
5,truth_finder,,,,,,,,,0.641530132408,0.0473745287181,0.641091269355,0.0474451756548,,,,,,,3.04,2.06455806409
All,avlog,,,,,,,,,0.741379310345,1.11022302463e-16,,,,,,,,,6.84745762712,4.44227340124
All,mcmc,,,,,,,,,0.744827586207,0.00912328038298,0.740172413793,0.00776053616202,,,,,,,6.84745762712,4.44227340124
All,inv,,,,,,,,,0.771724137931,0.013602126154,,,,,,,,,6.84745762712,4.44227340124
All,mv_f,,,,,,,,,0.741379310345,1.11022302463e-16,0.694967435711,0.00412109707833,,,,,,,6.84745762712,4.44227340124
All,mcmc_conf,,,,,,,,,0.741379310345,1.11022302463e-16,0.741379310345,1.11022302463e-16,,,,,,,6.84745762712,4.44227340124
All,truth_finder_f,,,,,,,,,0.741379310345,1.11022302463e-16,0.74137910257,4.82629507185e-07,,,,,,,6.84745762712,4.44227340124
All,D&S_f,,,,,,,,,0.774482758621,0.0375909519308,0.762031359279,0.0322616620197,,,,,,,6.84745762712,4.44227340124
All,sums,,,,,,,,,0.724137931034,1.11022302463e-16,,,,,,,,,6.84745762712,4.44227340124
All,D&S,,,,,,,,,0.775862068966,1.11022302463e-16,0.774626108582,2.22044604925e-16,0.841836734694,1.11022302463e-16,0.414545454545,0.0,0.820143884892,1.11022302463e-16,6.84745762712,4.44227340124
All,inv_f,,,,,,,,,0.754827586207,0.00714217764731,,,,,,,,,6.84745762712,4.44227340124
All,avlog_f,,,,,,,,,0.741379310345,1.11022302463e-16,,,,,,,,,6.84745762712,4.44227340124
All,mv,,,,,,,,,0.741379310345,1.11022302463e-16,0.633072100313,0.0,,,,,,,6.84745762712,4.44227340124
All,sums_f,,,,,,,,,0.741379310345,1.11022302463e-16,,,,,,,,,6.84745762712,4.44227340124
All,pinv,,,,,,,,,0.775172413793,0.00841831421775,,,,,,,,,6.84745762712,4.44227340124
All,pinv_f,,,,,,,,,0.748275862069,0.00844651635442,,,,,,,,,6.84745762712,4.44227340124
All,mcmc_f,,,,,,,,,0.741379310345,1.11022302463e-16,0.741379310345,1.11022302463e-16,,,,,,,6.84745762712,4.44227340124
All,truth_finder,,,,,,,,,0.740689655172,0.0108825750607,0.740600277065,0.0107779607657,,,,,,,6.84745762712,4.44227340124
