votes_per_item,top-k,precision,method
7,12,0.125,D&S
7,13,0.136923076923,D&S
7,14,0.14,D&S
7,15,0.161333333333,D&S
7,16,0.15875,D&S
7,17,0.155294117647,D&S
7,18,0.152222222222,D&S
7,19,0.153684210526,D&S
7,20,0.155,D&S
7,21,0.195238095238,D&S
7,22,0.229090909091,D&S
7,23,0.237391304348,D&S
7,24,0.251666666667,D&S
7,25,0.2944,D&S
7,26,0.297692307692,D&S
7,27,0.334074074074,D&S
7,28,0.362142857143,D&S
7,29,0.359310344828,D&S
7,30,0.352,D&S
7,31,0.344516129032,D&S
7,32,0.361875,D&S
7,33,0.353939393939,D&S
7,34,0.368235294118,D&S
7,35,0.360571428571,D&S
7,36,0.360555555556,D&S
7,37,0.361621621622,D&S
7,38,0.365789473684,D&S
9,1,0.22,mcmc_conf
9,2,0.37,mcmc_conf
9,3,0.473333333333,mcmc_conf
9,4,0.485,mcmc_conf
9,5,0.496,mcmc_conf
9,6,0.616666666667,mcmc_conf
9,7,0.577142857143,mcmc_conf
9,8,0.57,mcmc_conf
9,9,0.604444444444,mcmc_conf
9,10,0.622,mcmc_conf
9,11,0.678181818182,mcmc_conf
9,12,0.683333333333,mcmc_conf
9,13,0.72,mcmc_conf
9,14,0.722857142857,mcmc_conf
9,15,0.708,mcmc_conf
9,16,0.7025,mcmc_conf
9,17,0.710588235294,mcmc_conf
9,18,0.71,mcmc_conf
9,19,0.717894736842,mcmc_conf
9,20,0.728,mcmc_conf
9,21,0.721904761905,mcmc_conf
9,22,0.73,mcmc_conf
9,23,0.741739130435,mcmc_conf
9,24,0.76,mcmc_conf
9,25,0.7568,mcmc_conf
9,26,0.751538461538,mcmc_conf
9,27,0.745925925926,mcmc_conf
9,28,0.732142857143,mcmc_conf
9,29,0.720689655172,mcmc_conf
9,30,0.714,mcmc_conf
9,31,0.710967741935,mcmc_conf
9,32,0.703125,mcmc_conf
9,33,0.695757575758,mcmc_conf
9,34,0.685882352941,mcmc_conf
9,35,0.678285714286,mcmc_conf
9,36,0.667777777778,mcmc_conf
9,37,0.660540540541,mcmc_conf
9,38,0.654210526316,mcmc_conf
9,1,0.04,D&S
9,2,0.09,D&S
9,3,0.0933333333333,D&S
9,4,0.08,D&S
9,5,0.08,D&S
9,6,0.0733333333333,D&S
9,7,0.145714285714,D&S
9,8,0.135,D&S
9,9,0.151111111111,D&S
9,10,0.15,D&S
9,11,0.150909090909,D&S
9,12,0.193333333333,D&S
9,13,0.192307692308,D&S
9,14,0.184285714286,D&S
9,15,0.196,D&S
9,16,0.1875,D&S
9,17,0.176470588235,D&S
9,18,0.17,D&S
9,19,0.164210526316,D&S
9,20,0.161,D&S
9,21,0.20380952381,D&S
9,22,0.229090909091,D&S
9,23,0.233043478261,D&S
9,24,0.250833333333,D&S
9,25,0.2872,D&S
9,26,0.3,D&S
9,27,0.344444444444,D&S
9,28,0.389285714286,D&S
9,29,0.398620689655,D&S
9,30,0.407333333333,D&S
9,31,0.408387096774,D&S
9,32,0.439375,D&S
9,33,0.436363636364,D&S
9,34,0.461764705882,D&S
9,35,0.462857142857,D&S
9,36,0.466111111111,D&S
9,37,0.464864864865,D&S
9,38,0.475263157895,D&S
11,1,0.28,mcmc_conf
11,2,0.46,mcmc_conf
11,3,0.493333333333,mcmc_conf
11,4,0.515,mcmc_conf
11,5,0.548,mcmc_conf
11,6,0.626666666667,mcmc_conf
11,7,0.62,mcmc_conf
11,8,0.6075,mcmc_conf
11,9,0.655555555556,mcmc_conf
11,10,0.66,mcmc_conf
11,11,0.727272727273,mcmc_conf
11,12,0.733333333333,mcmc_conf
11,13,0.752307692308,mcmc_conf
11,14,0.762857142857,mcmc_conf
11,15,0.745333333333,mcmc_conf
11,16,0.7575,mcmc_conf
11,17,0.783529411765,mcmc_conf
11,18,0.796666666667,mcmc_conf
11,19,0.798947368421,mcmc_conf
11,20,0.8,mcmc_conf
11,21,0.787619047619,mcmc_conf
11,22,0.782727272727,mcmc_conf
11,23,0.790434782609,mcmc_conf
11,24,0.813333333333,mcmc_conf
11,25,0.8048,mcmc_conf
11,26,0.797692307692,mcmc_conf
11,27,0.787407407407,mcmc_conf
11,28,0.775714285714,mcmc_conf
11,29,0.771724137931,mcmc_conf
11,30,0.766,mcmc_conf
11,31,0.761935483871,mcmc_conf
11,32,0.75375,mcmc_conf
11,33,0.748484848485,mcmc_conf
11,34,0.738823529412,mcmc_conf
11,35,0.728571428571,mcmc_conf
11,36,0.721111111111,mcmc_conf
11,37,0.715135135135,mcmc_conf
11,38,0.711578947368,mcmc_conf
11,1,0.14,D&S
11,2,0.25,D&S
11,3,0.226666666667,D&S
11,4,0.175,D&S
11,5,0.188,D&S
11,6,0.166666666667,D&S
11,7,0.231428571429,D&S
11,8,0.22,D&S
11,9,0.257777777778,D&S
11,10,0.252,D&S
11,11,0.241818181818,D&S
11,12,0.275,D&S
11,13,0.283076923077,D&S
11,14,0.271428571429,D&S
11,15,0.272,D&S
11,16,0.2575,D&S
11,17,0.245882352941,D&S
11,18,0.234444444444,D&S
11,19,0.229473684211,D&S
11,20,0.225,D&S
11,21,0.268571428571,D&S
11,22,0.287272727273,D&S
11,23,0.280869565217,D&S
11,24,0.294166666667,D&S
11,25,0.3216,D&S
11,26,0.327692307692,D&S
11,27,0.36,D&S
11,28,0.407142857143,D&S
11,29,0.418620689655,D&S
11,30,0.432666666667,D&S
11,31,0.442580645161,D&S
11,32,0.4825,D&S
11,33,0.489090909091,D&S
11,34,0.517058823529,D&S
11,35,0.52,D&S
11,36,0.531666666667,D&S
11,37,0.532432432432,D&S
11,38,0.553157894737,D&S
13,1,0.3,mcmc_conf
13,2,0.51,mcmc_conf
13,3,0.526666666667,mcmc_conf
13,4,0.56,mcmc_conf
13,5,0.576,mcmc_conf
13,6,0.656666666667,mcmc_conf
13,7,0.648571428571,mcmc_conf
13,8,0.6275,mcmc_conf
13,9,0.68,mcmc_conf
13,10,0.696,mcmc_conf
13,11,0.754545454545,mcmc_conf
13,12,0.768333333333,mcmc_conf
13,13,0.801538461538,mcmc_conf
13,14,0.792857142857,mcmc_conf
13,15,0.764,mcmc_conf
13,16,0.76125,mcmc_conf
13,17,0.781176470588,mcmc_conf
13,18,0.8,mcmc_conf
13,19,0.811578947368,mcmc_conf
13,20,0.812,mcmc_conf
13,21,0.806666666667,mcmc_conf
13,22,0.802727272727,mcmc_conf
13,23,0.804347826087,mcmc_conf
13,24,0.825833333333,mcmc_conf
13,25,0.8096,mcmc_conf
13,26,0.808461538462,mcmc_conf
13,27,0.794814814815,mcmc_conf
13,28,0.787142857143,mcmc_conf
13,29,0.793103448276,mcmc_conf
13,30,0.786666666667,mcmc_conf
13,31,0.789032258065,mcmc_conf
13,32,0.7875,mcmc_conf
13,33,0.786060606061,mcmc_conf
13,34,0.774705882353,mcmc_conf
13,35,0.764571428571,mcmc_conf
13,36,0.756111111111,mcmc_conf
13,37,0.750810810811,mcmc_conf
13,38,0.75,mcmc_conf
13,1,0.2,D&S
13,2,0.32,D&S
13,3,0.373333333333,D&S
13,4,0.305,D&S
13,5,0.34,D&S
13,6,0.286666666667,D&S
13,7,0.337142857143,D&S
13,8,0.31,D&S
13,9,0.36,D&S
13,10,0.338,D&S
13,11,0.32,D&S
13,12,0.345,D&S
13,13,0.36,D&S
13,14,0.34,D&S
13,15,0.353333333333,D&S
13,16,0.33375,D&S
13,17,0.323529411765,D&S
13,18,0.311111111111,D&S
13,19,0.303157894737,D&S
13,20,0.296,D&S
13,21,0.33619047619,D&S
13,22,0.336363636364,D&S
13,23,0.333913043478,D&S
13,24,0.354166666667,D&S
13,25,0.3696,D&S
13,26,0.373076923077,D&S
13,27,0.401481481481,D&S
13,28,0.445714285714,D&S
13,29,0.457931034483,D&S
13,30,0.467333333333,D&S
13,31,0.478709677419,D&S
13,32,0.520625,D&S
13,33,0.528484848485,D&S
13,34,0.563529411765,D&S
13,35,0.564571428571,D&S
13,36,0.577222222222,D&S
13,37,0.581081081081,D&S
13,38,0.607368421053,D&S
All,1,0.4,mcmc_conf
All,2,0.6,mcmc_conf
All,3,0.746666666667,mcmc_conf
All,4,0.725,mcmc_conf
All,5,0.772,mcmc_conf
All,6,0.836666666667,mcmc_conf
All,7,0.748571428571,mcmc_conf
All,8,0.6875,mcmc_conf
All,9,0.76,mcmc_conf
All,10,0.756,mcmc_conf
All,11,0.825454545455,mcmc_conf
All,12,0.838333333333,mcmc_conf
All,13,0.88,mcmc_conf
All,14,0.865714285714,mcmc_conf
All,15,0.846666666667,mcmc_conf
All,16,0.84125,mcmc_conf
All,17,0.862352941176,mcmc_conf
All,18,0.867777777778,mcmc_conf
All,19,0.846315789474,mcmc_conf
All,20,0.849,mcmc_conf
All,21,0.848571428571,mcmc_conf
All,22,0.848181818182,mcmc_conf
All,23,0.875652173913,mcmc_conf
All,24,0.893333333333,mcmc_conf
All,25,0.8688,mcmc_conf
All,26,0.859230769231,mcmc_conf
All,27,0.837777777778,mcmc_conf
All,28,0.836428571429,mcmc_conf
All,29,0.838620689655,mcmc_conf
All,30,0.824,mcmc_conf
All,31,0.837419354839,mcmc_conf
All,32,0.833125,mcmc_conf
All,33,0.852121212121,mcmc_conf
All,34,0.860588235294,mcmc_conf
All,35,0.859428571429,mcmc_conf
All,36,0.855555555556,mcmc_conf
All,37,0.863243243243,mcmc_conf
All,38,0.867894736842,mcmc_conf
All,1,1.0,D&S
All,2,0.5,D&S
All,3,0.333333333333,D&S
All,4,0.25,D&S
All,5,0.4,D&S
All,6,0.333333333333,D&S
All,7,0.428571428571,D&S
All,8,0.375,D&S
All,9,0.555555555556,D&S
All,10,0.5,D&S
All,11,0.454545454545,D&S
All,12,0.5,D&S
All,13,0.538461538462,D&S
All,14,0.571428571429,D&S
All,15,0.6,D&S
All,16,0.5625,D&S
All,17,0.529411764706,D&S
All,18,0.555555555556,D&S
All,19,0.578947368421,D&S
All,20,0.55,D&S
All,21,0.571428571429,D&S
All,22,0.545454545455,D&S
All,23,0.521739130435,D&S
All,24,0.541666666667,D&S
All,25,0.52,D&S
All,26,0.538461538462,D&S
All,27,0.555555555556,D&S
All,28,0.607142857143,D&S
All,29,0.620689655172,D&S
All,30,0.633333333333,D&S
All,31,0.645161290323,D&S
All,32,0.6875,D&S
All,33,0.69696969697,D&S
All,34,0.735294117647,D&S
All,35,0.742857142857,D&S
All,36,0.722222222222,D&S
All,37,0.72972972973,D&S
All,38,0.736842105263,D&S
3,1,0.02,mcmc_conf
3,2,0.15,mcmc_conf
3,3,0.226666666667,mcmc_conf
3,4,0.28,mcmc_conf
3,5,0.288,mcmc_conf
3,6,0.326666666667,mcmc_conf
3,7,0.334285714286,mcmc_conf
3,8,0.3425,mcmc_conf
3,9,0.362222222222,mcmc_conf
3,10,0.398,mcmc_conf
3,11,0.398181818182,mcmc_conf
3,12,0.42,mcmc_conf
3,13,0.429230769231,mcmc_conf
3,14,0.437142857143,mcmc_conf
3,15,0.44,mcmc_conf
3,16,0.44125,mcmc_conf
3,17,0.436470588235,mcmc_conf
3,18,0.44,mcmc_conf
3,19,0.427368421053,mcmc_conf
3,20,0.42,mcmc_conf
3,21,0.407619047619,mcmc_conf
3,22,0.399090909091,mcmc_conf
3,23,0.393913043478,mcmc_conf
3,24,0.393333333333,mcmc_conf
3,25,0.3864,mcmc_conf
3,26,0.377692307692,mcmc_conf
3,27,0.367407407407,mcmc_conf
3,28,0.357857142857,mcmc_conf
3,29,0.348275862069,mcmc_conf
3,30,0.340666666667,mcmc_conf
3,31,0.334193548387,mcmc_conf
3,32,0.32875,mcmc_conf
3,33,0.321818181818,mcmc_conf
3,34,0.316470588235,mcmc_conf
3,35,0.312,mcmc_conf
3,36,0.305555555556,mcmc_conf
3,37,0.301081081081,mcmc_conf
3,38,0.295789473684,mcmc_conf
3,1,0.06,D&S
3,2,0.03,D&S
3,3,0.0666666666667,D&S
3,4,0.05,D&S
3,5,0.072,D&S
3,6,0.0666666666667,D&S
3,7,0.1,D&S
3,8,0.0975,D&S
3,9,0.1,D&S
3,10,0.112,D&S
3,11,0.107272727273,D&S
3,12,0.116666666667,D&S
3,13,0.127692307692,D&S
3,14,0.121428571429,D&S
3,15,0.121333333333,D&S
3,16,0.1175,D&S
3,17,0.111764705882,D&S
3,18,0.11,D&S
3,19,0.104210526316,D&S
3,20,0.099,D&S
3,21,0.119047619048,D&S
3,22,0.15,D&S
3,23,0.144347826087,D&S
3,24,0.141666666667,D&S
3,25,0.1624,D&S
3,26,0.158461538462,D&S
3,27,0.182962962963,D&S
3,28,0.2,D&S
3,29,0.193793103448,D&S
3,30,0.187333333333,D&S
3,31,0.182580645161,D&S
3,32,0.196875,D&S
3,33,0.190909090909,D&S
3,34,0.195294117647,D&S
3,35,0.190285714286,D&S
3,36,0.185,D&S
3,37,0.183243243243,D&S
3,38,0.188947368421,D&S
