question_ID,worker_ID,answer
0,97,Skate Kitchen
0,25,Skate Kitchen
0,5,Skate Kitchen
0,38,Skate Kitchen
0,45,Skate Kitchen
1,55,Beautiful Boy
1,32,Beautiful Boy
1,104,Beautiful Boy
1,97,Beautiful Boy
1,75,Beautiful Boy
2,8,Puppet Master: The Littlest Reich
2,16,Puppet Master: The Littlest Reich
2,57,Puppet Master: The Littlest Reich
2,25,Puppet Master: The Littlest Reich
2,85,Puppet Master: The Littlest Reich
3,17,Smallfoot
3,23,Smallfoot
3,16,Smallfoot
3,85,Smallfoot
3,32,Smallfoot
4,87,Upgrade
4,17,Upgrade
4,3,Upgrade
4,21,Upgrade
4,38,Upgrade
5,91,Sink or Swim
5,87,Inside Out
5,3,Sink or Swim
5,39,Sink or Swim
5,45,Sink or Swim
6,68,"Love, Simon"
6,86,"Love, Simon"
6,45,"Love, Simon"
6,38,"Love, Simon"
6,102,"Love, Simon"
7,44,Crowhurst
7,26,Crowhurst
7,23,Crowhurst
7,86,Crowhurst
7,83,Crowhurst
8,20,Rough Night
8,78,Rough Night
8,16,Rough Night
8,17,Rough Night
8,38,Rough Night
9,103,Darkest Hour
9,86,Darkest Hour
9,5,Darkest Hour
9,38,Darkest Hour
9,85,Darkest Hour
10,61,Churchill
10,103,Churchill
10,83,Churchill
10,78,Churchill
10,99,Churchill
11,23,Anthropoid
11,5,Anthropoid
11,17,Anthropoid
11,45,Anthropoid
11,16,Anthropoid
12,23,The Jungle Book
12,45,Mowgli: Legend of the Jungle
12,71,Mowgli: Legend of the Jungle
12,5,The Jungle Book
12,95,Mowgli: Legend of the Jungle
13,38,Batman v Superman: Dawn of Justice
13,71,Batman v Superman: Dawn of Justice
13,68,Batman v Superman: Dawn of Justice
13,59,Batman v Superman: Dawn of Justice
13,5,Batman v Superman: Dawn of Justice
14,5,Zootopia
14,95,Zootopia
14,16,Zootopia
14,50,Zootopia
14,99,Zootopia
15,71,Captain Fantastic
15,50,Captain Fantastic
15,83,Captain Fantastic
15,32,Captain Fantastic
15,45,Captain Fantastic
16,45,Christine
16,71,Christine
16,43,Christine
16,44,Christine
16,16,Christine
17,45,Other People
17,25,Other People
17,44,Other People
17,43,Other People
17,16,Other People
18,83,Coming Through the Rye
18,25,Coming Through the Rye
18,39,Coming Through the Rye
18,20,Coming Through the Rye
18,44,Coming Through the Rye
19,43,Freaks of Nature
19,44,Freaks of Nature
19,102,Freaks of Nature
19,68,Freaks of Nature
19,23,Freaks of Nature
20,102,Spectre
20,83,Spectre
20,86,Spectre
20,61,Spectre
20,59,Spectre
21,86,The Martian
21,59,The Martian
21,67,The Martian
21,102,The Martian
21,79,The Martian
22,79,Marguerite
22,14,Marguerite
22,57,Marguerite
22,17,Marguerite
22,7,Marguerite
23,100,The Beauty Inside
23,17,The Beauty Inside
23,4,The Beauty Inside
23,20,The Beauty Inside
23,99,The Beauty Inside
24,94,Moonwalkers
24,22,Moonwalkers
24,97,Moonwalkers
24,34,Moonwalkers
24,57,Moonwalkers
25,100,Labyrinth of Lies
25,77,Labyrinth of Lies
25,86,Labyrinth of Lies
25,95,Labyrinth of Lies
25,32,Labyrinth of Lies
26,1,Friend Request
26,83,Unfriended
26,87,Friend Request
26,32,Unfriended
26,34,Friend Request
27,94,This Is Where I Leave You
27,57,This Is Where I Leave You
27,53,This Is Where I Leave You
27,71,This Is Where I Leave You
27,86,This Is Where I Leave You
28,100,Life After Beth
28,87,Life After Beth
28,53,Life After Beth
28,86,Life After Beth
28,79,Life After Beth
29,67,The Equalizer
29,60,The Equalizer
29,40,The Equalizer
29,27,The Equalizer
29,59,The Equalizer
30,103,Hercules
30,14,Hercules
30,77,Hercules
30,59,Hercules
30,100,Hercules
31,32,The Machine
31,100,The Machine
31,76,The Machine
31,7,The Machine
31,79,The Machine
32,14,The Double
32,54,The Double
32,35,The Double
32,57,The Double
32,37,The Double
33,2,This Is the End
33,79,This Is the End
33,35,This Is the End
33,51,The World's End
33,71,This Is the End
34,57,Oblivion
34,50,Oblivion
34,2,Oblivion
34,67,Oblivion
34,71,Oblivion
35,54,White House Down
35,6,Olympus Has Fallen
35,79,Olympus Has Fallen
35,47,Olympus Has Fallen
35,61,Olympus Has Fallen
36,102,The Other Son
36,105,The Other Son
36,87,The Other Son
36,27,The Other Son
36,6,The Other Son
37,104,Upside Down
37,6,Upside Down
37,27,Upside Down
37,87,Upside Down
37,101,Upside Down
38,76,"Tomorrow, when the War Began"
38,79,"Tomorrow, when the War Began"
38,30,"Tomorrow, when the War Began"
38,103,"Tomorrow, when the War Began"
38,102,"Tomorrow, when the War Began"
39,4,Battleship
39,87,Battleship
39,60,Battleship
