question_ID,worker_ID,answer
0,28,Skate Kitchen
0,17,Skate Kitchen
0,24,Skate Kitchen
0,59,Skate Kitchen
0,74,Skate Kitchen
1,52,Beautiful Boy
1,26,Beautiful Boy
1,23,Beautiful Boy
1,59,Beautiful Boy
1,28,Beautiful Boy
2,39,Puppet Master: The Littlest Reich
2,59,Puppet Master: The Littlest Reich
2,81,Puppet Master: The Littlest Reich
2,16,Puppet Master: The Littlest Reich
2,74,Puppet Master: The Littlest Reich
3,75,Smallfoot
3,62,Smallfoot
3,74,Smallfoot
3,8,Smallfoot
3,23,Smallfoot
4,46,Upgrade
4,85,Upgrade
4,87,Upgrade
4,88,Upgrade
4,26,Upgrade
5,24,Sink or Swim
5,88,Inside Out
5,3,Sink or Swim
5,87,Sink or Swim
5,74,Sink or Swim
6,44,"Love, Simon"
6,88,"Love, Simon"
6,74,"Love, Simon"
6,16,"Love, Simon"
6,39,"Love, Simon"
7,17,Crowhurst
7,26,Crowhurst
7,69,Crowhurst
7,91,Crowhurst
7,16,Crowhurst
8,56,Girls Trip
8,77,Rough Night
8,24,Rough Night
8,64,Rough Night
8,26,Rough Night
9,24,Darkest Hour
9,39,Darkest Hour
9,97,Darkest Hour
9,16,Darkest Hour
9,69,Darkest Hour
10,97,Churchill
10,77,Churchill
10,83,Churchill
10,26,Churchill
10,17,Churchill
11,2,Anthropoid
11,87,Anthropoid
11,97,Anthropoid
11,64,Anthropoid
11,26,Anthropoid
12,16,The Jungle Book
12,83,Mowgli: Legend of the Jungle
12,71,Mowgli: Legend of the Jungle
12,99,The Jungle Book
12,23,Mowgli: Legend of the Jungle
13,41,Batman v Superman: Dawn of Justice
13,16,Batman v Superman: Dawn of Justice
13,39,Batman v Superman: Dawn of Justice
13,34,Batman v Superman: Dawn of Justice
13,23,Batman v Superman: Dawn of Justice
14,8,Zootopia
14,2,Zootopia
14,62,Zootopia
14,83,Zootopia
14,40,Zootopia
15,44,Captain Fantastic
15,24,Captain Fantastic
15,39,Captain Fantastic
15,69,Captain Fantastic
15,34,Captain Fantastic
16,56,Christine
16,55,Christine
16,24,Christine
16,71,Christine
16,28,Christine
17,24,Other People
17,46,Other People
17,56,Qualcuno volò sul nido del cuculo
17,69,Other People
17,71,Other People
18,81,Coming Through the Rye
18,39,Coming Through the Rye
18,55,Coming Through the Rye
18,2,Coming Through the Rye
18,26,Coming Through the Rye
19,104,Freaks of Nature
19,28,Freaks of Nature
19,99,Freaks of Nature
19,46,Freaks of Nature
19,91,Freaks of Nature
20,14,Spectre
20,79,Spectre
20,2,Spectre
20,17,Spectre
20,62,Spectre
21,91,The Martian
21,68,The Martian
21,17,The Martian
21,44,The Martian
21,104,The Martian
22,7,Marguerite
22,23,Marguerite
22,34,Marguerite
22,85,Marguerite
22,2,Marguerite
23,7,The Beauty Inside
23,91,The Beauty Inside
23,23,The Beauty Inside
23,2,The Beauty Inside
23,35,The Beauty Inside
24,17,Moonwalkers
24,95,Moonwalkers
24,22,Moonwalkers
24,71,Moonwalkers
24,83,Moonwalkers
25,94,Labyrinth of Lies
25,105,Labyrinth of Lies
25,47,Labyrinth of Lies
25,83,Labyrinth of Lies
25,17,Labyrinth of Lies
26,83,Unfriended
26,35,Friend Request
26,68,Unfriended
26,22,Friend Request
26,107,Unfriended
27,34,This Is Where I Leave You
27,94,This Is Where I Leave You
27,17,This Is Where I Leave You
27,107,This Is Where I Leave You
27,59,This Is Where I Leave You
28,88,Life After Beth
28,7,Life After Beth
28,105,Life After Beth
28,63,Life After Beth
28,14,Life After Beth
29,107,The Equalizer
29,21,The Equalizer
29,30,The Equalizer
29,79,The Equalizer
29,105,The Equalizer
30,79,Hercules
30,7,Hercules
30,62,Hercules
30,30,Hercules
30,36,Hercules
