question_ID,worker_ID,answer
0,75,Skate Kitchen
0,16,Skate Kitchen
0,2,Skate Kitchen
0,103,Skate Kitchen
0,55,Skate Kitchen
0,20,Skate Kitchen
1,56,Beautiful Boy
1,5,Beautiful Boy
1,26,Beautiful Boy
1,24,Beautiful Boy
1,55,Beautiful Boy
2,38,Puppet Master: The Littlest Reich
2,26,Puppet Master: The Littlest Reich
2,103,Puppet Master: The Littlest Reich
2,85,Puppet Master: The Littlest Reich
2,75,Puppet Master: The Littlest Reich
3,85,Smallfoot
3,17,Smallfoot
3,58,Smallfoot
3,55,Smallfoot
3,68,Smallfoot
3,17,Smallfoot
4,75,Upgrade
4,88,Upgrade
4,16,Upgrade
4,45,Upgrade
4,20,Upgrade
5,24,Sink or Swim
5,5,Sink or Swim
5,3,Sink or Swim
5,26,Sink or Swim
5,88,Sink or Swim
6,39,"Love, Simon"
6,3,"Love, Simon"
6,103,"Love, Simon"
6,93,"Love, Simon"
6,24,"Love, Simon"
6,31,"Love, Simon"
7,3,Crowhurst
7,68,Crowhurst
7,39,Crowhurst
7,16,Crowhurst
7,43,Crowhurst
8,104,Rough Night
8,54,Girls Trip
8,5,Rough Night
8,75,Rough Night
8,90,Rough Night
9,83,Darkest Hour
9,38,Darkest Hour
9,104,Darkest Hour
9,43,Darkest Hour
9,75,Darkest Hour
10,75,Churchill
10,78,Churchill
10,85,Churchill
10,16,Churchill
10,5,Churchill
11,100,Anthropoid
11,17,Anthropoid
11,16,Anthropoid
11,98,Anthropoid
11,2,Anthropoid
12,39,Mowgli: Legend of the Jungle
12,58,Mowgli: Legend of the Jungle
12,50,The Jungle Book
12,16,The Jungle Book
12,33,The Jungle Book
13,100,Batman v Superman: Dawn of Justice
13,99,Batman v Superman: Dawn of Justice
13,38,Batman v Superman: Dawn of Justice
13,40,Batman v Superman: Dawn of Justice
13,2,Batman v Superman: Dawn of Justice
14,97,Zootopia
14,58,Zootopia
14,24,Zootopia
14,43,Zootopia
14,83,Zootopia
15,40,Captain Fantastic
15,71,Captain Fantastic
15,5,Captain Fantastic
15,50,Captain Fantastic
15,8,Captain Fantastic
16,43,Christine
16,82,Christine
16,16,Christine
16,39,Christine
16,83,Christine
16,84,Christine
17,100,Other People
17,54,Qualcuno volò sul nido del cuculo
17,39,Other People
17,68,Other People
17,16,Other People
18,89,Rebel in the Rye
18,88,Coming Through the Rye
18,24,Coming Through the Rye
18,53,Coming Through the Rye
18,71,Coming Through the Rye
19,39,Scouts Guide to the Zombie Apocalypse
19,43,Freaks of Nature
19,88,Freaks of Nature
19,82,Freaks of Nature
19,54,Freaks of Nature
20,67,Spectre
20,4,Spectre
20,50,Spectre
20,100,Spectre
20,2,Spectre
21,2,The Martian
21,83,The Martian
21,88,The Martian
21,50,The Martian
21,67,The Martian
22,3,Marguerite
22,83,Marguerite
22,43,Marguerite
22,80,Marguerite
22,100,Marguerite
23,60,The Beauty Inside
23,56,The Beauty Inside
23,101,The Beauty Inside
23,43,The Beauty Inside
23,80,The Beauty Inside
24,106,Moonwalkers
24,20,Moonwalkers
24,71,Moonwalkers
24,22,Moonwalkers
24,21,Moonwalkers
24,17,Moonwalkers
25,97,Labyrinth of Lies
25,3,Labyrinth of Lies
25,53,Labyrinth of Lies
25,106,Labyrinth of Lies
25,46,Labyrinth of Lies
26,20,Friend Request
26,7,Friend Request
26,22,Unfriended
26,83,Unfriended
26,96,Unfriended
26,4,Unfriended
27,67,This Is Where I Leave You
27,96,This Is Where I Leave You
27,101,This Is Where I Leave You
27,104,This Is Where I Leave You
27,21,This Is Where I Leave You
28,40,Life After Beth
